"C_EIN"|"C_Org_Name"|"bmf_id"|"ein"|"org_name"|"address_id"|"grp_exmpt"|"subsection_code"|"affil_code"|"deductn_code"|"ruling_yr"|"ruling_mo"|"foundn_code"|"activity_code1"|"activity_code2"|"activity_code3"|"org_code"|"district"|"advrule_expyr"|"advrule_expmo"|"class_code1"|"class_code2"|"class_code3"|"class_code4"|"tax_year"|"tax_month"|"income_code"|"income"|"acct_period"|"ntee_code"|"assets"|"ntee_qual"|"asset_code"|"second_name"|"filing_req_code"|"npo_active"|"submit_date"|"dummy_p"|"last_modified"|"care_of"|"idle_date"|"exempt_status_code"|"f990_revenue"
"04-3493675"|"BARAKAT, INC."|"100038829"|"04-3493675"|"BARAKAT INC"|"100240477"|"0000 "|"03"|"3"|"1"|"2001"|"06"|"15"|""|""|""|"1"|""|"2013  "|"09"|"1"|" "|" "|" "|"2014"|"12"|"4"|"163344.0000"|"12 "|"Q71"|"192977.0000"|"0"|"4"|""|"010"|"?"|"1/14/2002 9:17:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% ANGHA SIRPURKAR-CHILDRESS"|"12/14/2015 12:00:00 AM"|"25"|"163344.0000"
"04-3493675"|"BARAKAT, INC."|"100038829"|"04-3493675"|"BARAKAT INC"|"100240477"|"0000 "|"03"|"3"|"1"|"2001"|"06"|"15"|""|""|""|"1"|""|"2013  "|"09"|"1"|" "|" "|" "|"2014"|"12"|"4"|"163344.0000"|"12 "|"Q71"|"192977.0000"|"0"|"4"|""|"010"|"?"|"1/14/2002 9:17:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% ANGHA SIRPURKAR-CHILDRESS"|"12/14/2015 12:00:00 AM"|"25"|"163344.0000"
"04-3493675"|"BARAKAT, INC."|"100038829"|"04-3493675"|"BARAKAT INC"|"100240477"|"0000 "|"03"|"3"|"1"|"2001"|"06"|"15"|""|""|""|"1"|""|"2013  "|"09"|"1"|" "|" "|" "|"2014"|"12"|"4"|"163344.0000"|"12 "|"Q71"|"192977.0000"|"0"|"4"|""|"010"|"?"|"1/14/2002 9:17:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% ANGHA SIRPURKAR-CHILDRESS"|"12/14/2015 12:00:00 AM"|"25"|"163344.0000"
"04-3493753"|"WEBBER FAMILY FOUNDATION INC"|"716580"|"04-3493753"|"WEBBER FAMILY FOUNDATION INC"|"716580"|"0000 "|"03"|"3"|"1"|"2000"|"06"|"04"|""|""|"120"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"67742.0000"|"12 "|"T22"|"302468.0000"|" "|"4"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"9/19/2015 4:01:00 PM"|"% STEVEN H WEBBER"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493753"|"WEBBER FAMILY FOUNDATION INC"|"716580"|"04-3493753"|"WEBBER FAMILY FOUNDATION INC"|"716580"|"0000 "|"03"|"3"|"1"|"2000"|"06"|"04"|""|""|"120"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"67742.0000"|"12 "|"T22"|"302468.0000"|" "|"4"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"9/19/2015 4:01:00 PM"|"% STEVEN H WEBBER"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493753"|"WEBBER FAMILY FOUNDATION INC"|"716580"|"04-3493753"|"WEBBER FAMILY FOUNDATION INC"|"716580"|"0000 "|"03"|"3"|"1"|"2000"|"06"|"04"|""|""|"120"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"67742.0000"|"12 "|"T22"|"302468.0000"|" "|"4"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"9/19/2015 4:01:00 PM"|"% STEVEN H WEBBER"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493830"|"Santos Family Foundation"|"716582"|"04-3493830"|"SANTOS FAMILY FOUNDATION"|"716582"|"0000 "|"03"|"3"|"1"|"2000"|"01"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"10"|"6"|"1248574.0000"|"10 "|"T22"|"2940253.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"8/11/2015 5:39:00 PM"|"% PAUL J SANTOS"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493830"|"Santos Family Foundation"|"716582"|"04-3493830"|"SANTOS FAMILY FOUNDATION"|"716582"|"0000 "|"03"|"3"|"1"|"2000"|"01"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"10"|"6"|"1248574.0000"|"10 "|"T22"|"2940253.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"8/11/2015 5:39:00 PM"|"% PAUL J SANTOS"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493830"|"Santos Family Foundation"|"716582"|"04-3493830"|"SANTOS FAMILY FOUNDATION"|"716582"|"0000 "|"03"|"3"|"1"|"2000"|"01"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"10"|"6"|"1248574.0000"|"10 "|"T22"|"2940253.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"8/11/2015 5:39:00 PM"|"% PAUL J SANTOS"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493854"|"PRIVITERA FAMILY CHARITABLE FOUNDATION"|"101296878"|"04-3493854"|"Privitera Family Charitable Foundation"|"121327477"|"0000 "|"03"|"3"|"1"|"2001"|"05"|"04"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"4"|"178981.0000"|"12 "|"   "|"324297.0000"|" "|"4"|""|"001"|""|"2/22/2012 9:34:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% PHILIP J PRIVITERA"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493854"|"PRIVITERA FAMILY CHARITABLE FOUNDATION"|"101296878"|"04-3493854"|"Privitera Family Charitable Foundation"|"121327477"|"0000 "|"03"|"3"|"1"|"2001"|"05"|"04"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"4"|"178981.0000"|"12 "|"   "|"324297.0000"|" "|"4"|""|"001"|""|"2/22/2012 9:34:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% PHILIP J PRIVITERA"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493854"|"PRIVITERA FAMILY CHARITABLE FDN"|"101296878"|"04-3493854"|"Privitera Family Charitable Foundation"|"121327477"|"0000 "|"03"|"3"|"1"|"2001"|"05"|"04"|"000"|"000"|"000"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"4"|"178981.0000"|"12 "|"   "|"324297.0000"|" "|"4"|""|"001"|""|"2/22/2012 9:34:00 AM"|"0"|"2/13/2015 5:17:00 PM"|"% PHILIP J PRIVITERA"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493858"|"THE BETE FAMILY FOUNDATION"|"716583"|"04-3493858"|"BETE FAMILY FOUNDATION"|"716583"|"0000 "|"03"|"3"|"1"|"2000"|"04"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"107455.0000"|"12 "|"T22"|"882164.0000"|" "|"5"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% CHANNING L BETE JR"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493858"|"THE BETE FAMILY FOUNDATION"|"716583"|"04-3493858"|"BETE FAMILY FOUNDATION"|"716583"|"0000 "|"03"|"3"|"1"|"2000"|"04"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"107455.0000"|"12 "|"T22"|"882164.0000"|" "|"5"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% CHANNING L BETE JR"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3493858"|"THE BETE FAMILY FOUNDATION"|"716583"|"04-3493858"|"BETE FAMILY FOUNDATION"|"716583"|"0000 "|"03"|"3"|"1"|"2000"|"04"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"107455.0000"|"12 "|"T22"|"882164.0000"|" "|"5"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% CHANNING L BETE JR"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494117"|"Kelly Family Charitable Foundation"|"716585"|"04-3494117"|"Kelly Family Charitable Foundation"|"716585"|"0000 "|"03"|"3"|"1"|"2000"|"04"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"3"|"57803.0000"|"12 "|"T22"|"1661878.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% JAMES P KELLY & MARGARET MAHONEY"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494117"|"KELLY FAMILY CHARITABLE FOUNDATION"|"716585"|"04-3494117"|"Kelly Family Charitable Foundation"|"716585"|"0000 "|"03"|"3"|"1"|"2000"|"04"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"3"|"57803.0000"|"12 "|"T22"|"1661878.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% JAMES P KELLY & MARGARET MAHONEY"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494117"|"THRUMCAP.ORG"|"716585"|"04-3494117"|"Kelly Family Charitable Foundation"|"716585"|"0000 "|"03"|"3"|"1"|"2000"|"04"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"3"|"57803.0000"|"12 "|"T22"|"1661878.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% JAMES P KELLY & MARGARET MAHONEY"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494212"|"LAWRENCE & SUSAN DANIELS FAMILY FOUNDATION"|"716587"|"04-3494212"|"LAWRENCE AND SUSAN DANIELS FAMILY FOUNDATION"|"716587"|"0000 "|"03"|"3"|"1"|"2000"|"05"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"380754.0000"|"12 "|"T22"|"859438.0000"|" "|"5"|"DANIELS LAWRENCE S ET AL CO TTEES"|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"7/16/2015 6:08:00 PM"|"% L DANIELS TTEE"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494212"|"LAWRENCE & SUSAN DANIELS FAMILY FOUNDATION"|"716587"|"04-3494212"|"LAWRENCE AND SUSAN DANIELS FAMILY FOUNDATION"|"716587"|"0000 "|"03"|"3"|"1"|"2000"|"05"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"380754.0000"|"12 "|"T22"|"859438.0000"|" "|"5"|"DANIELS LAWRENCE S ET AL CO TTEES"|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"7/16/2015 6:08:00 PM"|"% L DANIELS TTEE"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494212"|"LAWRENCE & SUSAN DANIELS FAMILY FOUNDATION"|"716587"|"04-3494212"|"LAWRENCE AND SUSAN DANIELS FAMILY FOUNDATION"|"716587"|"0000 "|"03"|"3"|"1"|"2000"|"05"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"380754.0000"|"12 "|"T22"|"859438.0000"|" "|"5"|"DANIELS LAWRENCE S ET AL CO TTEES"|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"7/16/2015 6:08:00 PM"|"% L DANIELS TTEE"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494341"|"FLORENCE PETRLIK FAMILY FOUNDATION"|"716594"|"04-3494341"|"PETRLIK FAMILY FOUNDATION"|"107152936"|"0000 "|"03"|"3"|"1"|"2000"|"02"|"04"|""|""|"120"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"107951.0000"|"12 "|"T20"|"1108948.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"7/16/2015 6:08:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494341"|"FLORENCE PETRLIK FAMILY FOUNDATION"|"716594"|"04-3494341"|"PETRLIK FAMILY FOUNDATION"|"107152936"|"0000 "|"03"|"3"|"1"|"2000"|"02"|"04"|""|""|"120"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"107951.0000"|"12 "|"T20"|"1108948.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"7/16/2015 6:08:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494341"|"FLORENCE PETRLIK FAMILY FOUNDATION"|"716594"|"04-3494341"|"PETRLIK FAMILY FOUNDATION"|"107152936"|"0000 "|"03"|"3"|"1"|"2000"|"02"|"04"|""|""|"120"|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"107951.0000"|"12 "|"T20"|"1108948.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"7/16/2015 6:08:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494455"|"THE GERALD AND JUDITH FELDMAN CHARITABLE FOUNDATION"|"716596"|"04-3494455"|"Gerald & Judith Feldman Charitable Foundation"|"716596"|"0000 "|"03"|"3"|"1"|"2000"|"02"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"2"|"20012.0000"|"12 "|"T50"|"60993.0000"|" "|"3"|"FELDMAN GERALD TTEE"|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"3/13/2015 5:49:00 PM"|"% GERALD FELDMAN"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494455"|"THE GERALD AND JUDITH FELDMAN CHARITABLE FOUNDATION"|"716596"|"04-3494455"|"Gerald & Judith Feldman Charitable Foundation"|"716596"|"0000 "|"03"|"3"|"1"|"2000"|"02"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"2"|"20012.0000"|"12 "|"T50"|"60993.0000"|" "|"3"|"FELDMAN GERALD TTEE"|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"3/13/2015 5:49:00 PM"|"% GERALD FELDMAN"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494455"|"THE GERALD AND JUDITH FELDMAN CHARITABLE FOUNDATION"|"716596"|"04-3494455"|"Gerald & Judith Feldman Charitable Foundation"|"716596"|"0000 "|"03"|"3"|"1"|"2000"|"02"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"2"|"20012.0000"|"12 "|"T50"|"60993.0000"|" "|"3"|"FELDMAN GERALD TTEE"|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"3/13/2015 5:49:00 PM"|"% GERALD FELDMAN"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494542"|"THE BATY FAMILY FOUNDATION TRUST"|"716598"|"04-3494542"|"BATY FAMILY FOUNDATION TR"|"716598"|"0000 "|"03"|"3"|"1"|"2000"|"05"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"39559.0000"|"12 "|"T22"|"377351.0000"|" "|"4"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"9/19/2015 4:01:00 PM"|"% GORDON B BATY"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494542"|"THE BATY FAMILY FOUNDATION TRUST"|"716598"|"04-3494542"|"BATY FAMILY FOUNDATION TR"|"716598"|"0000 "|"03"|"3"|"1"|"2000"|"05"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"39559.0000"|"12 "|"T22"|"377351.0000"|" "|"4"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"9/19/2015 4:01:00 PM"|"% GORDON B BATY"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494542"|"THE BATY FAMILY FOUNDATION TRUST"|"716598"|"04-3494542"|"BATY FAMILY FOUNDATION TR"|"716598"|"0000 "|"03"|"3"|"1"|"2000"|"05"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"39559.0000"|"12 "|"T22"|"377351.0000"|" "|"4"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"9/19/2015 4:01:00 PM"|"% GORDON B BATY"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494605"|"SYMES FAMILY CHARITABLE FOUNDATION"|"771631"|"04-3494605"|"Symes Family Charitable Foundation Inc"|"1225737"|"0000 "|"03"|"3"|"1"|"2000"|"11"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"4"|"282561.0000"|"06 "|"T20"|"1949998.0000"|" "|"6"|""|"001"|"?"|"4/17/2001 11:06:00 AM"|"0"|"11/10/2014 8:50:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494605"|"SYMES FAMILY CHARITABLE FOUNDATION"|"771631"|"04-3494605"|"Symes Family Charitable Foundation Inc"|"1225737"|"0000 "|"03"|"3"|"1"|"2000"|"11"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"4"|"282561.0000"|"06 "|"T20"|"1949998.0000"|" "|"6"|""|"001"|"?"|"4/17/2001 11:06:00 AM"|"0"|"11/10/2014 8:50:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494605"|"SYMES FAMILY CHARITABEL FOUNDATION"|"771631"|"04-3494605"|"Symes Family Charitable Foundation Inc"|"1225737"|"0000 "|"03"|"3"|"1"|"2000"|"11"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"4"|"282561.0000"|"06 "|"T20"|"1949998.0000"|" "|"6"|""|"001"|"?"|"4/17/2001 11:06:00 AM"|"0"|"11/10/2014 8:50:00 PM"|""|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494798"|"THE WADE FAMILY FOUNDATION"|"716602"|"04-3494798"|"WADE FAMILY FOUNDATION"|"716602"|"0000 "|"03"|"3"|"1"|"2000"|"02"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"465435.0000"|"12 "|"T22"|"2803741.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% GOODWIN PROCTER LLP"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494798"|"THE WADE FAMILY FOUNDATION"|"716602"|"04-3494798"|"WADE FAMILY FOUNDATION"|"716602"|"0000 "|"03"|"3"|"1"|"2000"|"02"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"465435.0000"|"12 "|"T22"|"2803741.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% GOODWIN PROCTER LLP"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494798"|"THE WADE FAMILY FOUNDATION"|"716602"|"04-3494798"|"WADE FAMILY FOUNDATION"|"716602"|"0000 "|"03"|"3"|"1"|"2000"|"02"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"4"|"465435.0000"|"12 "|"T22"|"2803741.0000"|" "|"6"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"6/12/2015 7:36:00 PM"|"% GOODWIN PROCTER LLP"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494831"|"EOS Foundation"|"716604"|"04-3494831"|"Eos Foundation"|"716604"|"0000 "|"03"|"3"|"1"|"2000"|"03"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"2"|"10874.0000"|"06 "|"T22"|"30486852.0000"|" "|"8"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% KENNETH S NICKERSON"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494831"|"Eos Foundation"|"716604"|"04-3494831"|"Eos Foundation"|"716604"|"0000 "|"03"|"3"|"1"|"2000"|"03"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"2"|"10874.0000"|"06 "|"T22"|"30486852.0000"|" "|"8"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% KENNETH S NICKERSON"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3494831"|"EOS Foundation"|"716604"|"04-3494831"|"Eos Foundation"|"716604"|"0000 "|"03"|"3"|"1"|"2000"|"03"|"04"|""|""|"120"|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"06"|"2"|"10874.0000"|"06 "|"T22"|"30486852.0000"|" "|"8"|""|"001"|""|"11/3/2000 8:46:00 PM"|"0"|"2/13/2015 5:17:00 PM"|"% KENNETH S NICKERSON"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3495449"|"EMILIE S WELLES FOUNDATION"|"785650"|"04-3495449"|"EMILIE W LAGERHOLM FOUNDATION"|"1441246"|"0000 "|"03"|"3"|"1"|"2001"|"03"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"1"|"5.0000"|"12 "|"T20"|"1169.0000"|" "|"1"|""|"001"|"?"|"7/24/2001 9:50:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% J R GOLD AND CO P C"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3495449"|"EMILIE S WELLES FOUNDATION"|"785650"|"04-3495449"|"EMILIE W LAGERHOLM FOUNDATION"|"1441246"|"0000 "|"03"|"3"|"1"|"2001"|"03"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"1"|"5.0000"|"12 "|"T20"|"1169.0000"|" "|"1"|""|"001"|"?"|"7/24/2001 9:50:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% J R GOLD AND CO P C"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3495449"|"EMILIE S WELLES FOUNDATION"|"785650"|"04-3495449"|"EMILIE W LAGERHOLM FOUNDATION"|"1441246"|"0000 "|"03"|"3"|"1"|"2001"|"03"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"1"|"5.0000"|"12 "|"T20"|"1169.0000"|" "|"1"|""|"001"|"?"|"7/24/2001 9:50:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% J R GOLD AND CO P C"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3496080"|"THE GREGORY FOUNDATION TRUST"|"787073"|"04-3496080"|"Gregory Foundation Tr"|"107152933"|"0000 "|"03"|"3"|"1"|"2001"|"04"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"285601.0000"|"09 "|"T22"|"1252933.0000"|" "|"6"|"GREGORY DANIEL S TTEE"|"001"|"?"|"7/26/2001 2:59:00 PM"|"0"|"3/13/2015 5:49:00 PM"|"% RUSSELL BRIER & CO LLP"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3496080"|"THE GREGORY FOUNDATION TRUST"|"787073"|"04-3496080"|"Gregory Foundation Tr"|"107152933"|"0000 "|"03"|"3"|"1"|"2001"|"04"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"285601.0000"|"09 "|"T22"|"1252933.0000"|" "|"6"|"GREGORY DANIEL S TTEE"|"001"|"?"|"7/26/2001 2:59:00 PM"|"0"|"3/13/2015 5:49:00 PM"|"% RUSSELL BRIER & CO LLP"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3496080"|"THE GREGORY FOUNDATION TRUST"|"787073"|"04-3496080"|"Gregory Foundation Tr"|"107152933"|"0000 "|"03"|"3"|"1"|"2001"|"04"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"09"|"4"|"285601.0000"|"09 "|"T22"|"1252933.0000"|" "|"6"|"GREGORY DANIEL S TTEE"|"001"|"?"|"7/26/2001 2:59:00 PM"|"0"|"3/13/2015 5:49:00 PM"|"% RUSSELL BRIER & CO LLP"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3496159"|"LINDA P MARSH CHARITABLE FOUNDATION MN61-00-5466"|"777521"|"04-3496159"|"LINDA P MARSH CHARITABLE FOUNDATION 12-06-99"|"100300335"|"0000 "|"03"|"3"|"1"|"2000"|"09"|"04"|""|""|""|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"66722.0000"|"12 "|"T22"|"266930.0000"|" "|"4"|""|"001"|"?"|"4/18/2001 11:15:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% LORING WOLCOTT & COOLIDGE"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3496159"|"LINDA P MARSH CHARITABLE FOUNDATION 15027659"|"777521"|"04-3496159"|"LINDA P MARSH CHARITABLE FOUNDATION 12-06-99"|"100300335"|"0000 "|"03"|"3"|"1"|"2000"|"09"|"04"|""|""|""|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"66722.0000"|"12 "|"T22"|"266930.0000"|" "|"4"|""|"001"|"?"|"4/18/2001 11:15:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% LORING WOLCOTT & COOLIDGE"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3496159"|"LINDA P MARSH CHARITABLE FOUNDATION 15027659"|"777521"|"04-3496159"|"LINDA P MARSH CHARITABLE FOUNDATION 12-06-99"|"100300335"|"0000 "|"03"|"3"|"1"|"2000"|"09"|"04"|""|""|""|"2"|""|"0000  "|"00"|"1"|" "|" "|" "|"2014"|"12"|"3"|"66722.0000"|"12 "|"T22"|"266930.0000"|" "|"4"|""|"001"|"?"|"4/18/2001 11:15:00 AM"|"0"|"12/14/2015 5:48:00 PM"|"% LORING WOLCOTT & COOLIDGE"|"12/14/2015 12:00:00 AM"|"01"|""
"04-3496505"|"THE DOLCE FAMILY FOUNDATION TRUST"|"766873"|"04-3496505"|"Dolce Family Foundation Tr"|"1230954"|"0000 "|"03"|"3"|"1"|"2000"|"10"|"04"|""|""|""|"1"|""|"0000  "|"00"|"1"|" "|" "|" "|"2013"|"12"|"6"|"1185137.0000"|"12 "|"T20"|"2532119.0000"|" "|"6"|"DOLCE JAMES A JR TTEE"|"001"|"?"|"4/18/2001 10:10:00 AM"|"0"|"12/8/2014 5:34:00 PM"|"% JAMES A DOLCE JR"|"12/14/2015 12:00:00 AM"|"01"|""
